,app_number,patent_number,blocked_app
3934,"09/806,390",6731684,11881659
3935,"09/806,390",6731684,10840510
3936,"09/806,390",6731684,10840510
3937,"11/217,753",7443316,12687941
3938,"11/217,753",7443316,12729130
3939,"11/217,753",7443316,12727217
3940,"09/755,339",7239650,10486243
3941,"09/755,339",7239650,13442150
3942,"08/701,293",6092041,12055223
3943,"09/260,097",6268077,11755608
3944,"09/260,097",6268077,11668196
3945,"09/260,097",6268077,11668196
3946,"09/302,096",6298135,11647002
3947,"09/302,096",6298135,11647002
3948,"09/302,096",6298135,11852644
3949,"09/302,096",6298135,11852644
3950,"11/024,389",7428229,13122854
3951,"08/400,303",5974325,11558201
3952,"08/400,303",5974325,11558189
3953,"08/400,303",5974325,11558189
3954,"08/400,303",5974325,11558189
3955,"08/400,303",5974325,11558189
3956,"09/226,680",6043707,13234285
3957,"09/226,680",6043707,13582237
3958,"08/988,154",6134446,12745914
3959,"08/988,154",6134446,12745914
3960,"08/988,154",6134446,12745914
3961,"09/329,691",6615267,10354403
3962,"09/329,691",6615267,12855043
3963,"09/329,691",6615267,13025839
3964,"09/329,691",6615267,13025839
3965,"09/329,691",6615267,12855043
3966,"11/276,982",8031583,13123988
3967,"10/623,287",6845235,12244196
3968,"11/459,574",7581181,11470583
3969,"11/459,574",7581181,11470583
3970,"11/459,574",7581181,11470583
3971,"11/459,574",7581181,11470583
3972,"10/345,870",7529263,12498248
3973,"09/459,584",6556817,12420976
3974,"08/706,064",5940447,12338976
3975,"08/706,064",5940447,12338976
3976,"09/938,319",6661409,12042296
3977,"09/938,319",6661409,13122398
3978,"08/950,636",6094566,12449394
3979,"11/404,275",7633389,12475255
3980,"09/784,801",6901259,12875779
3981,"09/370,539",6275500,10480327
3982,"09/370,539",6275500,10863650
3983,"09/370,539",6275500,10480327
3984,"09/370,539",6275500,10480327
3985,"09/370,539",6275500,10480327
3986,"10/389,404",6999759,11875925
3987,"10/389,404",6999759,11875925
3988,"11/144,903",7469149,13244883
3989,"11/144,903",7469149,12822970
3990,"08/760,354",5793795,13460677
3991,"11/469,983",8121552,13216819
3992,"11/469,983",8121552,13216819
3993,"11/159,850",7499719,12943327
3994,"09/455,813",6374092,13246121
3995,"08/861,308",5974032,10552646
3996,"09/040,046",6011959,12493819
3997,"09/040,046",6011959,12493819
3998,"09/602,779",7089577,11870642
3999,"09/483,960",6176401,12726312
4000,"09/483,960",6176401,12726312
4001,"09/483,960",6176401,12726312
4002,"09/483,960",6176401,12588212
4003,"09/483,960",6176401,12726312
4004,"09/483,960",6176401,12726312
4005,"09/483,960",6176401,12726312
4006,"09/483,960",6176401,12726312
4007,"09/339,413",6529488,12548502
4008,"09/773,825",6879584,11562382
4009,"10/692,988",7058419,11051354
4010,"10/692,988",7058419,12133873
4011,"10/692,988",7058419,12133873
4012,"10/692,988",7058419,12133873
4013,"10/692,988",7058419,12133873
4014,"10/692,988",7058419,12133873
4015,"08/965,828",6173181,13145897
4016,"09/143,687",6411946,11996870
4017,"09/143,687",6411946,11996870
4018,"09/143,687",6411946,11996870
4019,"11/003,152",7395097,12088653
4020,"11/003,152",7395097,12088653
4021,"11/003,152",7395097,12041644
4022,"11/003,152",7395097,12041644
4023,"11/003,152",7395097,12041644
4024,"11/003,152",7395097,12041644
4025,"11/003,152",7395097,12041644
4026,"09/553,457",6493388,10488345
4027,"09/553,457",6493388,10488345
4028,"09/553,457",6493388,10488345
4029,"09/553,457",6493388,10488345
4030,"09/553,457",6493388,12911655
4031,"09/553,457",6493388,12911655
4032,"09/553,457",6493388,12911655
4033,"09/553,457",6493388,12688514
4034,"09/553,457",6493388,12688514
4035,"09/553,457",6493388,12688514
4036,"09/553,457",6493388,10488345
4037,"09/553,457",6493388,10488345
4038,"09/553,457",6493388,10488345
4039,"10/142,173",6657595,12559687
4040,"10/142,173",6657595,12820902
4041,"10/142,173",6657595,12820902
4042,"10/142,173",6657595,13035417
4043,"09/503,666",6643707,11424230
4044,"11/350,548",7844265,12112388
4045,"11/350,548",7844265,11786427
4046,"11/350,548",7844265,11786427
4047,"11/225,440",7298321,12347857
4048,"11/225,440",7298321,12814490
4049,"11/135,988",7359738,12750556
4050,"10/929,135",7214999,13206024
4051,"10/185,974",6754475,11733605
4052,"10/185,974",6754475,12679954
4053,"10/185,974",6754475,12679954
4054,"10/185,974",6754475,12935204
4055,"10/185,974",6754475,12935204
4056,"10/185,974",6754475,12935204
4057,"10/721,988",7154468,13316670
4058,"10/721,988",7154468,13316670
4059,"08/875,319",6122270,11160314
4060,"08/875,319",6122270,11333814
4061,"08/875,319",6122270,11160314
4062,"08/875,319",6122270,11160314
4063,"11/171,618",7609676,12704794
4064,"09/759,774",7020165,11720115
4065,"09/759,774",7020165,12651988
4066,"11/858,997",7844229,11962139
4067,"11/858,997",7844229,11962139
4068,"08/672,709",5903558,12748180
4069,"08/672,709",5903558,12748180
4070,"08/729,207",6069896,11871553
4071,"08/729,207",6069896,11871553
4072,"08/729,207",6069896,11871553
4073,"08/780,516",6026086,12049682
4074,"08/662,551",5724004,12399017
4075,"08/662,551",5724004,12399017
4076,"09/141,265",6167084,11479077
4077,"09/141,265",6167084,12855777
4078,"09/141,265",6167084,11479077
4079,"09/141,265",6167084,11479077
4080,"09/813,015",6477160,12850896
4081,"09/813,015",6477160,12850896
4082,"09/813,015",6477160,12850896
4083,"09/813,015",6477160,12850896
4084,"09/813,015",6477160,12850896
4085,"11/294,885",7634296,11483652
4086,"11/294,885",7634296,11537530
4087,"11/294,885",7634296,11537530
4088,"11/243,033",7616610,12796556
4089,"10/329,609",7395048,11642731
4090,"10/329,609",7395048,11642731
4091,"10/329,609",7395048,11642731
4092,"10/329,609",7395048,11642731
4093,"10/329,609",7395048,11642731
4094,"09/963,973",6459892,12160595
4095,"09/963,973",6459892,12160595
4096,"08/563,833",5790607,11305648
4097,"08/563,833",5790607,11305648
4098,"10/230,719",6832259,10651076
4099,"10/230,719",6832259,10651076
4100,"10/230,719",6832259,10651076
4101,"10/230,719",6832259,10651076
4102,"10/230,719",6832259,10651076
4103,"10/230,719",6832259,10651076
4104,"10/230,719",6832259,10651076
4105,"10/230,719",6832259,10651076
4106,"10/230,719",6832259,12058933
4107,"09/675,807",6748195,12146787
4108,"09/675,807",6748195,12146787
4109,"09/675,807",6748195,12713780
4110,"09/675,807",6748195,11993053
4111,"09/409,546",6252867,9660093
4112,"09/716,817",6690892,12087336
4113,"09/716,817",6690892,13019571
4114,"09/716,817",6690892,13019571
4115,"10/608,989",7243072,11673988
4116,"10/608,989",7243072,11673988
4117,"10/608,989",7243072,11673988
4118,"09/587,932",7607022,12575053
4119,"09/587,932",7607022,12447376
4120,"09/587,932",7607022,11794750
4121,"09/587,932",7607022,11794750
4122,"09/587,932",7607022,11794750
4123,"09/447,400",7062556,12559918
4124,"09/447,400",7062556,11317646
4125,"09/447,400",7062556,12391724
4126,"09/447,400",7062556,11174181
4127,"08/988,077",6052563,11926394
4128,"08/988,077",6052563,11926394
4129,"08/988,077",6052563,11955455
4130,"08/988,077",6052563,10559959
4131,"10/400,316",7024162,12030866
4132,"10/400,316",7024162,12030866
4133,"10/400,316",7024162,12030866
4134,"10/400,316",7024162,12030866
4135,"10/400,316",7024162,12030866
4136,"10/400,316",7024162,12030866
4137,"10/400,316",7024162,12499774
4138,"09/089,870",6128479,12479568
4139,"09/089,870",6128479,12400702
4140,"09/089,870",6128479,12400702
4141,"09/089,870",6128479,12479568
4142,"09/602,340",6624742,10990875
4143,"11/302,445",7451361,12369504
4144,"09/206,476",6430405,12183043
4145,"10/290,339",7215976,11652563
4146,"10/290,339",7215976,11652563
4147,"10/290,339",7215976,12365174
4148,"10/290,339",7215976,11472205
4149,"10/290,339",7215976,12492902
4150,"10/290,339",7215976,12821745
4151,"10/290,339",7215976,13107546
4152,"10/290,339",7215976,13107546
4153,"10/290,339",7215976,13107546
4154,"10/290,339",7215976,13107546
4155,"10/290,339",7215976,13042917
4156,"11/207,457",7508842,11853704
4157,"11/207,457",7508842,13336289
4158,"11/207,457",7508842,12281759
4159,"11/207,457",7508842,12281759
4160,"11/207,457",7508842,12281759
4161,"11/207,457",7508842,12281759
4162,"09/240,478",6054843,13049402
4163,"10/939,092",7130610,13424906
4164,"10/939,092",7130610,13424906
4165,"10/939,092",7130610,13237615
4166,"10/939,092",7130610,13237615
4167,"09/118,639",6144651,11857333
4168,"09/118,639",6144651,11857333
4169,"09/772,226",6337983,12651593
4170,"11/312,989",7756097,13448788
4171,"11/312,989",7756097,12898373
4172,"11/312,989",7756097,13448788
4173,"11/312,989",7756097,12898373
4174,"10/964,182",7260394,12077817
4175,"10/964,182",7260394,13110835
4176,"10/722,804",7626365,13004037
4177,"09/588,587",6915530,12133597
4178,"09/588,587",6915530,12133597
4179,"09/588,587",6915530,12133597
4180,"09/588,587",6915530,12133597
4181,"09/588,587",6915530,12133597
4182,"09/588,587",6915530,12133597
4183,"09/588,587",6915530,12133597
4184,"09/588,587",6915530,12133597
4185,"09/588,587",6915530,12133597
4186,"09/588,587",6915530,12133597
4187,"09/588,587",6915530,12133597
4188,"09/588,587",6915530,12133597
4189,"09/588,587",6915530,12133597
4190,"09/588,587",6915530,12133597
4191,"09/588,587",6915530,12133597
4192,"09/588,587",6915530,12704833
4193,"09/588,587",6915530,12133597
4194,"09/588,587",6915530,12133597
4195,"09/588,587",6915530,12133597
4196,"09/588,587",6915530,12133597
4197,"09/588,587",6915530,12133597
4198,"09/588,587",6915530,12133597
4199,"09/588,587",6915530,12133597
4200,"09/588,587",6915530,12133597
4201,"09/588,587",6915530,12133597
4202,"09/588,587",6915530,12133597
4203,"09/588,587",6915530,12133597
4204,"09/588,587",6915530,12133597
4205,"09/588,587",6915530,12133597
4206,"09/588,587",6915530,12133597
4207,"08/831,362",6021332,12954460
4208,"08/806,979",5924044,11582522
4209,"08/990,641",6160545,12358643
4210,"08/990,641",6160545,12072130
4211,"08/990,641",6160545,12358643
4212,"08/990,641",6160545,12358643
4213,"08/990,641",6160545,12072130
4214,"08/924,602",5898696,12748094
4215,"10/083,890",7561553,11702525
4216,"10/083,890",7561553,12090854
4217,"10/083,890",7561553,12090854
4218,"09/821,915",6895238,11276896
4219,"09/821,915",6895238,11620148
4220,"09/821,915",6895238,11620148
4221,"09/821,915",6895238,11744568
4222,"09/821,915",6895238,11276896
4223,"11/930,310",7970350,12558960
4224,"11/930,310",7970350,12723046
4225,"11/930,310",7970350,13439788
4226,"10/185,985",6801642,12189401
4227,"10/185,985",6801642,12189401
4228,"10/185,985",6801642,12055864
4229,"10/185,985",6801642,12189401
4230,"10/185,985",6801642,12189401
4231,"10/185,985",6801642,12189401
4232,"10/185,985",6801642,12055864
4233,"10/185,985",6801642,12194524
4234,"10/185,985",6801642,12418884
4235,"10/718,157",7065206,12165590
4236,"09/440,882",6782208,11940775
4237,"09/440,882",6782208,11940775
4238,"09/440,882",6782208,13246204
4239,"09/440,882",6782208,13246204
4240,"09/909,602",6441786,10781951
4241,"09/909,602",6441786,10794918
4242,"09/909,602",6441786,10794918
4243,"09/909,602",6441786,13562507
4244,"09/909,602",6441786,13562507
4245,"11/130,449",7233280,12954586
4246,"11/130,449",7233280,12954586
4247,"11/130,449",7233280,12829310
4248,"10/266,222",6925438,12850787
4249,"11/459,446",7834853,12814034
4250,"08/715,271",5987327,11864950
4251,"08/715,271",5987327,11864950
4252,"08/715,271",5987327,8991281
4253,"11/209,208",7564908,12066347
4254,"08/848,417",6138010,11620577
4255,"12/536,085",8285322,13258141
4256,"11/073,532",7254405,11359154
4257,"11/073,532",7254405,11359154
4258,"11/073,532",7254405,13572952
4259,"08/880,604",5930756,12388350
4260,"08/880,604",5930756,12388350
4261,"09/110,374",6151318,11563641
4262,"09/110,374",6151318,11563645
4263,"09/110,374",6151318,11563645
4264,"09/110,374",6151318,11563645
4265,"09/110,374",6151318,11563645
4266,"09/110,374",6151318,11563645
4267,"09/110,374",6151318,11563645
4268,"11/010,945",7236858,11249594
4269,"11/318,322",7590100,12177656
4270,"11/318,322",7590100,12151627
4271,"11/318,322",7590100,12151627
4272,"11/318,322",7590100,12151627
4273,"11/318,322",7590100,12151627
4274,"10/074,115",7000173,11661006
4275,"10/074,115",7000173,11661006
4276,"10/074,115",7000173,11661006
4277,"10/001,770",7069027,11563480
4278,"10/001,770",7069027,11563480
4279,"10/001,770",7069027,11563480
4280,"10/001,770",7069027,10559959
4281,"10/001,770",7069027,11563480
4282,"10/001,770",7069027,11563480
4283,"10/001,770",7069027,11563480
4284,"10/001,770",7069027,11563480
4285,"11/194,718",7457588,11544498
4286,"11/194,718",7457588,12063016
4287,"11/194,718",7457588,11997710
4288,"11/194,718",7457588,12921053
4289,"11/194,718",7457588,11544498
4290,"11/194,718",7457588,11677091
4291,"11/194,718",7457588,12934742
4292,"11/194,718",7457588,13217153
4293,"11/753,990",7792544,12819395
4294,"10/038,185",6993327,11701590
4295,"10/038,185",6993327,12471399
4296,"10/038,185",6993327,11925702
4297,"10/703,104",7707406,12368511
4298,"10/703,104",7707406,12368511
4299,"10/703,104",7707406,12368511
4300,"10/703,104",7707406,12368511
4301,"10/703,104",7707406,12368511
4302,"10/703,104",7707406,12368511
4303,"10/703,104",7707406,12368511
4304,"10/703,104",7707406,12368511
4305,"10/703,104",7707406,12368511
4306,"10/703,104",7707406,12368511
4307,"10/703,104",7707406,12368511
4308,"10/703,104",7707406,12368511
4309,"10/703,104",7707406,12368511
4310,"10/703,104",7707406,12368511
4311,"10/703,104",7707406,12368511
4312,"10/703,104",7707406,12368511
4313,"10/703,104",7707406,12368511
4314,"10/703,104",7707406,12368511
4315,"10/703,104",7707406,12368511
4316,"10/663,103",7689239,12900847
4317,"10/663,103",7689239,12900847
4318,"09/760,413",6834075,11914838
4319,"09/796,937",6757269,12148377
4320,"09/796,937",6757269,12148377
4321,"09/796,937",6757269,12148377
4322,"09/796,937",6757269,12148377
4323,"09/796,937",6757269,12422053
4324,"09/796,937",6757269,12807549
4325,"09/796,937",6757269,12807549
4326,"09/271,634",6842170,12106418
4327,"09/271,634",6842170,11518756
4328,"09/271,634",6842170,12100978
4329,"09/271,634",6842170,12106418
4330,"09/271,634",6842170,12122666
4331,"09/271,634",6842170,12122666
4332,"09/271,634",6842170,12122666
4333,"09/271,634",6842170,12122666
4334,"09/271,634",6842170,12122666
4335,"09/271,634",6842170,12122666
4336,"09/271,634",6842170,12470792
4337,"09/271,634",6842170,12100978
4338,"09/271,634",6842170,12100978
4339,"09/271,634",6842170,12712830
4340,"09/271,634",6842170,12814645
4341,"09/271,634",6842170,12814645
4342,"09/271,634",6842170,13162024
4343,"10/205,239",6980811,11872199
4344,"11/226,589",7512110,11856797
4345,"11/226,589",7512110,11856797
4346,"09/941,512",6958759,13103272
4347,"09/941,512",6958759,13103272
4348,"09/941,512",6958759,13103272
4349,"08/572,469",5663748,12603314
4350,"08/572,469",5663748,12826306
4351,"08/572,469",5663748,13096243
4352,"08/572,469",5663748,12841118
4353,"08/572,469",5663748,12841118
4354,"09/938,323",6889067,11394065
4355,"09/938,323",6889067,11394065
4356,"09/938,323",6889067,11394065
4357,"09/938,323",6889067,11394065
4358,"09/938,323",6889067,11394065
4359,"10/458,688",7194099,13018498
4360,"09/032,601",6110618,12940227
4361,"09/032,601",6110618,12940227
4362,"10/838,413",7765600,12940472
4363,"10/838,413",7765600,12940472
4364,"09/346,175",6271837,12256641
4365,"09/346,175",6271837,12256641
4366,"09/346,175",6271837,12256641
4367,"09/346,175",6271837,12256641
4368,"09/346,175",6271837,12256641
4369,"09/346,175",6271837,12256641
4370,"09/346,175",6271837,12256641
4371,"09/346,175",6271837,12256641
4372,"09/032,123",6104317,12126807
4373,"09/032,123",6104317,12126807
4374,"09/032,123",6104317,11766929
4375,"09/032,123",6104317,12126809
4376,"09/032,123",6104317,12126809
4377,"09/032,123",6104317,12126809
4378,"09/032,123",6104317,12126809
4379,"09/032,123",6104317,12126809
4380,"09/032,123",6104317,12126809
4381,"09/032,123",6104317,12928496
4382,"09/032,123",6104317,12928496
4383,"09/032,123",6104317,12928496
4384,"09/032,123",6104317,12928496
4385,"09/290,589",6108558,11483067
4386,"09/290,589",6108558,12395384
4387,"09/290,589",6108558,11483067
4388,"09/290,589",6108558,12395384
4389,"10/319,014",7068708,11129625
4390,"10/812,669",7298326,12193142
4391,"10/812,669",7298326,12193142
4392,"10/162,461",7272847,12083293
4393,"10/162,461",7272847,12083293
4394,"10/162,461",7272847,12083293
4395,"11/070,061",7599327,11970239
4396,"11/070,061",7599327,11970239
4397,"11/070,061",7599327,12338299
4398,"11/070,061",7599327,12995206
4399,"08/599,656",5675286,13028146
4400,"11/029,228",7181667,11316601
4401,"11/029,228",7181667,13267582
4402,"11/029,228",7181667,13267582
4403,"11/029,228",7181667,13267582
4404,"11/029,228",7181667,13102766
4405,"11/029,228",7181667,13102766
4406,"09/148,760",6324184,11827178
4407,"09/148,760",6324184,12400357
4408,"09/148,760",6324184,12400357
4409,"09/238,951",6377713,12501121
4410,"11/073,007",7460509,12360349
4411,"12/177,353",8050189,13238865
4412,"12/177,353",8050189,13238865
4413,"11/132,707",7747021,12190661
4414,"11/132,707",7747021,12190661
4415,"11/956,649",7801543,12124223
4416,"10/351,706",7874983,12709482
4417,"10/351,706",7874983,12709482
4418,"10/256,044",7840119,11621764
4419,"11/091,575",7895594,12869553
4420,"11/091,575",7895594,12869385
4421,"08/822,024",5883580,12119484
4422,"08/822,024",5883580,12119484
4423,"08/822,024",5883580,12119484
4424,"08/822,024",5883580,13007576
4425,"08/822,024",5883580,13007576
4426,"08/822,024",5883580,13007576
4427,"08/822,024",5883580,13007576
4428,"11/028,872",7512795,12403196
4429,"09/086,154",5982757,11826890
4430,"09/663,551",7064772,11769866
4431,"09/663,551",7064772,11769866
4432,"10/292,213",7092568,12037287
4433,"10/292,213",7092568,12037287
4434,"09/687,988",6310634,12119122
4435,"09/687,988",6310634,12119122
4436,"09/687,988",6310634,11357342
4437,"09/687,988",6310634,12119122
4438,"09/687,988",6310634,12692498
4439,"08/699,282",5821007,12572891
4440,"08/699,282",5821007,12572145
4441,"08/699,282",5821007,12572145
4442,"08/699,282",5821007,12572145
4443,"08/699,282",5821007,12572891
4444,"11/534,063",7972051,13222519
4445,"09/240,944",6487252,12356122
4446,"09/240,944",6487252,11150634
4447,"09/240,944",6487252,11150634
4448,"09/240,944",6487252,11150634
4449,"09/240,944",6487252,11150634
4450,"09/240,944",6487252,12091548
4451,"09/990,704",6987819,10801624
4452,"09/990,704",6987819,10801624
4453,"10/015,419",7146015,12827317
4454,"08/791,968",6009173,12368511
4455,"08/791,968",6009173,12368511
4456,"08/791,968",6009173,12368511
4457,"08/791,968",6009173,12368511
4458,"08/791,968",6009173,12368511
4459,"08/791,968",6009173,12368511
4460,"08/791,968",6009173,12368511
4461,"08/791,968",6009173,12368511
4462,"08/791,968",6009173,11651142
4463,"08/791,968",6009173,11651142
4464,"08/791,968",6009173,11651142
4465,"08/791,968",6009173,12952076
4466,"08/791,968",6009173,10483282
4467,"10/867,345",7025596,12549831
4468,"10/867,345",7025596,12549831
4469,"10/867,345",7025596,12549831
4470,"10/867,345",7025596,12549831
4471,"11/380,196",7742624,12037287
4472,"09/480,380",6429808,12470221
4473,"09/480,380",6429808,11651584
4474,"09/480,380",6429808,11978207
4475,"09/480,380",6429808,11786823
4476,"10/741,652",7135837,11747388
4477,"10/741,652",7135837,11747388
4478,"08/771,105",5862488,13571164
4479,"09/817,388",7016315,11847564
4480,"11/860,615",8223854,13433416
4481,"09/924,283",7155483,11256751
4482,"09/924,283",7155483,11256751
4483,"09/924,283",7155483,11256751
4484,"09/924,283",7155483,11256751
4485,"09/924,283",7155483,11256751
4486,"09/924,283",7155483,11256751
4487,"09/924,283",7155483,11256751
4488,"09/924,283",7155483,11256751
4489,"09/924,283",7155483,11256751
4490,"09/924,283",7155483,11256751
4491,"09/924,283",7155483,11256751
4492,"09/924,283",7155483,11256751
4493,"09/924,283",7155483,11897568
4494,"09/924,283",7155483,11897568
4495,"09/924,283",7155483,11897568
